[19-02-23].00:59:41,Cuisine (RX1),24,24.35
[19-02-23].00:59:42,SalonTV (RX2),21,22.22
[19-02-23].00:59:42,Salle a manger (RX3),24,24.02
[19-02-23].00:59:43,Salon (RX4),26,25.32
[19-02-23].00:59:43,Verriere (RX5),28,21.87
[19-02-23].00:59:44,Chambre Dome (RX6),24,23.8
[19-02-23].00:59:44,Chambre Jardin (RX7),22,23.3
[19-02-23].00:59:45,Salle de bain Dome (RX8),24,23.85
[19-02-23].00:59:45,Dressing Dome (RX9),24,23.66
[19-02-23].00:59:46,Salle de douche (RX10),20,15.84
[19-02-23].00:59:46,Couloir Chambre Dome (RX11),23,23.91
[19-02-23].00:59:47,Salon de Lecture (RX12),19,18.94
[19-02-23].00:59:47,Salle de bain Lecture (RX13),24.5,23.02
[19-02-23].00:59:48,Chambre Samuel (RX14),19,22.76
[19-02-23].00:59:48,Bureau Roia (RX15),22,23.3
[19-02-23].00:59:49,<EOL> (RX0),0,0
[19-02-23].01:59:41,Cuisine (RX1),24,24.32
[19-02-23].01:59:42,SalonTV (RX2),21,22.2
[19-02-23].01:59:42,Salle a manger (RX3),24,24.01
[19-02-23].01:59:43,Salon (RX4),26,25.3
[19-02-23].01:59:43,Verriere (RX5),28,21.81
[19-02-23].01:59:44,Chambre Dome (RX6),24,23.89
[19-02-23].01:59:44,Chambre Jardin (RX7),22,23.34
[19-02-23].01:59:45,Salle de bain Dome (RX8),24,23.92
[19-02-23].01:59:45,Dressing Dome (RX9),24,23.68
[19-02-23].01:59:46,Salle de douche (RX10),20,15.63
[19-02-23].01:59:46,Couloir Chambre Dome (RX11),23,23.85
[19-02-23].01:59:47,Salon de Lecture (RX12),19,18.88
[19-02-23].01:59:47,Salle de bain Lecture (RX13),24.5,23.02
[19-02-23].01:59:48,Chambre Samuel (RX14),19,22.74
[19-02-23].01:59:48,Bureau Roia (RX15),22,23.32
[19-02-23].01:59:49,<EOL> (RX0),0,0
[19-02-23].02:59:41,Cuisine (RX1),24,24.32
[19-02-23].02:59:42,SalonTV (RX2),21,22.18
[19-02-23].02:59:42,Salle a manger (RX3),24,24.01
[19-02-23].02:59:43,Salon (RX4),26,25.27
[19-02-23].02:59:43,Verriere (RX5),28,21.74
[19-02-23].02:59:44,Chambre Dome (RX6),24,23.87
[19-02-23].02:59:44,Chambre Jardin (RX7),22,23.34
[19-02-23].02:59:45,Salle de bain Dome (RX8),24,23.88
[19-02-23].02:59:45,Dressing Dome (RX9),24,23.72
[19-02-23].02:59:46,Salle de douche (RX10),20,15.52
[19-02-23].02:59:46,Couloir Chambre Dome (RX11),23,23.85
[19-02-23].02:59:47,Salon de Lecture (RX12),19,18.87
[19-02-23].02:59:47,Salle de bain Lecture (RX13),24.5,23.05
[19-02-23].02:59:48,Chambre Samuel (RX14),19,22.77
[19-02-23].02:59:48,Bureau Roia (RX15),22,23.35
[19-02-23].02:59:49,<EOL> (RX0),0,0
[19-02-23].03:59:41,Cuisine (RX1),24,24.33
[19-02-23].03:59:42,SalonTV (RX2),21,22.16
[19-02-23].03:59:42,Salle a manger (RX3),24,24.01
[19-02-23].03:59:43,Salon (RX4),26,25.26
[19-02-23].03:59:43,Verriere (RX5),28,21.68
[19-02-23].03:59:44,Chambre Dome (RX6),24,23.81
[19-02-23].03:59:44,Chambre Jardin (RX7),22,23.29
[19-02-23].03:59:45,Salle de bain Dome (RX8),24,23.84
[19-02-23].03:59:45,Dressing Dome (RX9),24,23.78
[19-02-23].03:59:46,Salle de douche (RX10),20,15.48
[19-02-23].03:59:46,Couloir Chambre Dome (RX11),23,23.82
[19-02-23].03:59:47,Salon de Lecture (RX12),19,18.8
[19-02-23].03:59:47,Salle de bain Lecture (RX13),24.5,23.07
[19-02-23].03:59:48,Chambre Samuel (RX14),19,22.8
[19-02-23].03:59:48,Bureau Roia (RX15),22,23.38
[19-02-23].03:59:49,<EOL> (RX0),0,0
[19-02-23].04:59:41,Cuisine (RX1),24,24.29
[19-02-23].04:59:42,SalonTV (RX2),21,22.15
[19-02-23].04:59:42,Salle a manger (RX3),24,23.98
[19-02-23].04:59:43,Salon (RX4),26,25.21
[19-02-23].04:59:43,Verriere (RX5),28,21.59
[19-02-23].04:59:44,Chambre Dome (RX6),24,23.75
[19-02-23].04:59:44,Chambre Jardin (RX7),22,23.22
[19-02-23].04:59:45,Salle de bain Dome (RX8),24,23.76
[19-02-23].04:59:45,Dressing Dome (RX9),24,23.84
[19-02-23].04:59:46,Salle de douche (RX10),20,15.57
[19-02-23].04:59:46,Couloir Chambre Dome (RX11),23,23.85
[19-02-23].04:59:47,Salon de Lecture (RX12),19,18.74
[19-02-23].04:59:47,Salle de bain Lecture (RX13),24.5,23.1
[19-02-23].04:59:48,Chambre Samuel (RX14),19,22.84
[19-02-23].04:59:48,Bureau Roia (RX15),22,23.4
[19-02-23].04:59:49,<EOL> (RX0),0,0
[19-02-23].05:59:41,Cuisine (RX1),24,24.29
[19-02-23].05:59:42,SalonTV (RX2),21,22.13
[19-02-23].05:59:42,Salle a manger (RX3),24,23.97
[19-02-23].05:59:43,Salon (RX4),26,25.17
[19-02-23].05:59:43,Verriere (RX5),28,21.46
[19-02-23].05:59:44,Chambre Dome (RX6),24,23.55
[19-02-23].05:59:44,Chambre Jardin (RX7),22,23.01
[19-02-23].05:59:45,Salle de bain Dome (RX8),24,23.62
[19-02-23].05:59:45,Dressing Dome (RX9),24,23.83
[19-02-23].05:59:46,Salle de douche (RX10),20,15.89
[19-02-23].05:59:46,Couloir Chambre Dome (RX11),23,23.91
[19-02-23].05:59:47,Salon de Lecture (RX12),19,18.69
[19-02-23].05:59:47,Salle de bain Lecture (RX13),24.5,23.12
[19-02-23].05:59:48,Chambre Samuel (RX14),19,22.89
[19-02-23].05:59:48,Bureau Roia (RX15),22,23.41
[19-02-23].05:59:49,<EOL> (RX0),0,0
[19-02-23].06:59:41,Cuisine (RX1),24,24.26
[19-02-23].06:59:42,SalonTV (RX2),21,22.12
[19-02-23].06:59:42,Salle a manger (RX3),24,23.95
[19-02-23].06:59:43,Salon (RX4),26,25.16
[19-02-23].06:59:43,Verriere (RX5),28,21.41
[19-02-23].06:59:44,Chambre Dome (RX6),24,23.58
[19-02-23].06:59:44,Chambre Jardin (RX7),22,23.03
[19-02-23].06:59:45,Salle de bain Dome (RX8),24,23.69
[19-02-23].06:59:45,Dressing Dome (RX9),24,23.94
[19-02-23].06:59:46,Salle de douche (RX10),20,16.42
[19-02-23].06:59:46,Couloir Chambre Dome (RX11),23,23.96
[19-02-23].06:59:47,Salon de Lecture (RX12),19,18.71
[19-02-23].06:59:47,Salle de bain Lecture (RX13),24.5,23.15
[19-02-23].06:59:48,Chambre Samuel (RX14),19,22.83
[19-02-23].06:59:48,Bureau Roia (RX15),22,23.43
[19-02-23].06:59:49,<EOL> (RX0),0,0
[19-02-23].07:59:41,Cuisine (RX1),24,24.25
[19-02-23].07:59:42,SalonTV (RX2),21,22.1
[19-02-23].07:59:42,Salle a manger (RX3),24,23.94
[19-02-23].07:59:43,Salon (RX4),26,25.14
[19-02-23].07:59:43,Verriere (RX5),28,21.39
[19-02-23].07:59:44,Chambre Dome (RX6),24,23.62
[19-02-23].07:59:44,Chambre Jardin (RX7),22,23.03
[19-02-23].07:59:45,Salle de bain Dome (RX8),24,23.75
[19-02-23].07:59:45,Dressing Dome (RX9),24,24.01
[19-02-23].07:59:46,Salle de douche (RX10),20,16.24
[19-02-23].07:59:46,Couloir Chambre Dome (RX11),23,24.02
[19-02-23].07:59:47,Salon de Lecture (RX12),19,18.71
[19-02-23].07:59:47,Salle de bain Lecture (RX13),24.5,23.18
[19-02-23].07:59:48,Chambre Samuel (RX14),19,22.87
[19-02-23].07:59:48,Bureau Roia (RX15),22,23.45
[19-02-23].07:59:49,<EOL> (RX0),0,0
[19-02-23].08:59:41,Cuisine (RX1),24,24.26
[19-02-23].08:59:42,SalonTV (RX2),21,22.1
[19-02-23].08:59:42,Salle a manger (RX3),24,23.94
[19-02-23].08:59:43,Salon (RX4),26,25.13
[19-02-23].08:59:43,Verriere (RX5),28,21.43
[19-02-23].08:59:44,Chambre Dome (RX6),24,23.64
[19-02-23].08:59:44,Chambre Jardin (RX7),22,23
[19-02-23].08:59:45,Salle de bain Dome (RX8),24,23.82
[19-02-23].08:59:45,Dressing Dome (RX9),24,24.02
[19-02-23].08:59:46,Salle de douche (RX10),20,16.15
[19-02-23].08:59:46,Couloir Chambre Dome (RX11),23,24.04
[19-02-23].08:59:47,Salon de Lecture (RX12),19,18.72
[19-02-23].08:59:47,Salle de bain Lecture (RX13),24.5,23.21
[19-02-23].08:59:48,Chambre Samuel (RX14),19,22.86
[19-02-23].08:59:48,Bureau Roia (RX15),22,23.47
[19-02-23].08:59:49,<EOL> (RX0),0,0
[19-02-23].09:59:41,Cuisine (RX1),24,24.26
[19-02-23].09:59:42,SalonTV (RX2),21,22.12
[19-02-23].09:59:42,Salle a manger (RX3),24,23.96
[19-02-23].09:59:43,Salon (RX4),26,25.16
[19-02-23].09:59:43,Verriere (RX5),28,21.71
[19-02-23].09:59:44,Chambre Dome (RX6),24,23.86
[19-02-23].09:59:44,Chambre Jardin (RX7),22,23.11
[19-02-23].09:59:45,Salle de bain Dome (RX8),24,23.99
[19-02-23].09:59:45,Dressing Dome (RX9),24,24.09
[19-02-23].09:59:46,Salle de douche (RX10),20,16.39
[19-02-23].09:59:46,Couloir Chambre Dome (RX11),23,24.06
[19-02-23].09:59:47,Salon de Lecture (RX12),19,18.7
[19-02-23].09:59:47,Salle de bain Lecture (RX13),24.5,23.24
[19-02-23].09:59:48,Chambre Samuel (RX14),19,22.88
[19-02-23].09:59:48,Bureau Roia (RX15),22,23.49
[19-02-23].09:59:49,<EOL> (RX0),0,0
[19-02-23].10:59:41,Cuisine (RX1),24,24.3
[19-02-23].10:59:42,SalonTV (RX2),21,22.2
[19-02-23].10:59:42,Salle a manger (RX3),24,24.02
[19-02-23].10:59:43,Salon (RX4),26,25.23
[19-02-23].10:59:43,Verriere (RX5),28,22.2
[19-02-23].10:59:44,Chambre Dome (RX6),24,23.86
[19-02-23].10:59:44,Chambre Jardin (RX7),22,23.07
[19-02-23].10:59:45,Salle de bain Dome (RX8),24,23.93
[19-02-23].10:59:45,Dressing Dome (RX9),24,24.09
[19-02-23].10:59:46,Salle de douche (RX10),20,16.22
[19-02-23].10:59:46,Couloir Chambre Dome (RX11),23,24.16
[19-02-23].10:59:47,Salon de Lecture (RX12),19,18.74
[19-02-23].10:59:47,Salle de bain Lecture (RX13),24.5,23.26
[19-02-23].10:59:48,Chambre Samuel (RX14),19,22.93
[19-02-23].10:59:48,Bureau Roia (RX15),22,23.52
[19-02-23].10:59:49,<EOL> (RX0),0,0
[19-02-23].11:59:41,Cuisine (RX1),24,24.38
[19-02-23].11:59:42,SalonTV (RX2),21,22.3
[19-02-23].11:59:42,Salle a manger (RX3),24,24.14
[19-02-23].11:59:43,Salon (RX4),26,25.36
[19-02-23].11:59:43,Verriere (RX5),28,22.9
[19-02-23].11:59:44,Chambre Dome (RX6),24,23.98
[19-02-23].11:59:44,Chambre Jardin (RX7),22,23.14
[19-02-23].11:59:45,Salle de bain Dome (RX8),24,23.9
[19-02-23].11:59:45,Dressing Dome (RX9),24,24.43
[19-02-23].11:59:46,Salle de douche (RX10),20,16.32
[19-02-23].11:59:46,Couloir Chambre Dome (RX11),23,24.37
[19-02-23].11:59:47,Salon de Lecture (RX12),19,18.83
[19-02-23].11:59:47,Salle de bain Lecture (RX13),24.5,23.31
[19-02-23].11:59:48,Chambre Samuel (RX14),19,23
[19-02-23].11:59:48,Bureau Roia (RX15),22,23.56
[19-02-23].11:59:49,<EOL> (RX0),0,0
[19-02-23].12:59:41,Cuisine (RX1),24,24.45
[19-02-23].12:59:42,SalonTV (RX2),21,22.36
[19-02-23].12:59:42,Salle a manger (RX3),24,24.2
[19-02-23].12:59:43,Salon (RX4),26,25.47
[19-02-23].12:59:43,Verriere (RX5),28,23.28
[19-02-23].12:59:44,Chambre Dome (RX6),24,23.89
[19-02-23].12:59:44,Chambre Jardin (RX7),22,23.13
[19-02-23].12:59:45,Salle de bain Dome (RX8),24,23.83
[19-02-23].12:59:45,Dressing Dome (RX9),24,24.3
[19-02-23].12:59:46,Salle de douche (RX10),20,16.35
[19-02-23].12:59:46,Couloir Chambre Dome (RX11),23,24.42
[19-02-23].12:59:47,Salon de Lecture (RX12),19,18.98
[19-02-23].12:59:47,Salle de bain Lecture (RX13),24.5,23.36
[19-02-23].12:59:48,Chambre Samuel (RX14),19,23.05
[19-02-23].12:59:48,Bureau Roia (RX15),22,23.61
[19-02-23].12:59:49,<EOL> (RX0),0,0
[19-02-23].13:59:41,Cuisine (RX1),24,24.51
[19-02-23].13:59:42,SalonTV (RX2),21,22.41
[19-02-23].13:59:42,Salle a manger (RX3),24,24.26
[19-02-23].13:59:43,Salon (RX4),26,25.55
[19-02-23].13:59:43,Verriere (RX5),28,23.37
[19-02-23].13:59:44,Chambre Dome (RX6),24,24
[19-02-23].13:59:44,Chambre Jardin (RX7),22,23.17
[19-02-23].13:59:45,Salle de bain Dome (RX8),24,23.96
[19-02-23].13:59:45,Dressing Dome (RX9),24,24.96
[19-02-23].13:59:46,Salle de douche (RX10),20,16.71
[19-02-23].13:59:46,Couloir Chambre Dome (RX11),23,24.71
[19-02-23].13:59:47,Salon de Lecture (RX12),19,19.25
[19-02-23].13:59:47,Salle de bain Lecture (RX13),24.5,23.39
[19-02-23].13:59:48,Chambre Samuel (RX14),19,23.16
[19-02-23].13:59:48,Bureau Roia (RX15),22,23.64
[19-02-23].13:59:49,<EOL> (RX0),0,0
[19-02-23].14:59:41,Cuisine (RX1),24,24.61
[19-02-23].14:59:42,SalonTV (RX2),21,22.47
[19-02-23].14:59:42,Salle a manger (RX3),24,24.42
[19-02-23].14:59:43,Salon (RX4),26,25.73
[19-02-23].14:59:43,Verriere (RX5),28,23.62
[19-02-23].14:59:44,Chambre Dome (RX6),24,23.95
[19-02-23].14:59:44,Chambre Jardin (RX7),22,23.14
[19-02-23].14:59:45,Salle de bain Dome (RX8),24,23.91
[19-02-23].14:59:45,Dressing Dome (RX9),24,26.23
[19-02-23].14:59:46,Salle de douche (RX10),20,18.1
[19-02-23].14:59:46,Couloir Chambre Dome (RX11),23,25.57
[19-02-23].14:59:47,Salon de Lecture (RX12),19,19.6
[19-02-23].14:59:47,Salle de bain Lecture (RX13),24.5,23.4
[19-02-23].14:59:48,Chambre Samuel (RX14),19,23.35
[19-02-23].14:59:48,Bureau Roia (RX15),22,23.69
[19-02-23].14:59:49,<EOL> (RX0),0,0
[19-02-23].15:59:42,Cuisine (RX1),24,24.71
[19-02-23].15:59:43,SalonTV (RX2),21,22.49
[19-02-23].15:59:43,Salle a manger (RX3),24,24.56
[19-02-23].15:59:44,Salon (RX4),26,25.86
[19-02-23].15:59:44,Verriere (RX5),28,23.73
[19-02-23].15:59:45,Chambre Dome (RX6),24,23.91
[19-02-23].15:59:45,Chambre Jardin (RX7),22,23.16
[19-02-23].15:59:46,Salle de bain Dome (RX8),24,23.9
[19-02-23].15:59:46,Dressing Dome (RX9),24,26.39
[19-02-23].15:59:47,Salle de douche (RX10),20,19.85
[19-02-23].15:59:47,Couloir Chambre Dome (RX11),23,26.77
[19-02-23].15:59:48,Salon de Lecture (RX12),19,20.06
[19-02-23].15:59:48,Salle de bain Lecture (RX13),24.5,23.45
[19-02-23].15:59:49,Chambre Samuel (RX14),19,23.71
[19-02-23].15:59:49,Bureau Roia (RX15),22,23.74
[19-02-23].15:59:50,<EOL> (RX0),0,0
[19-02-23].16:59:42,Cuisine (RX1),24,24.78
[19-02-23].16:59:43,SalonTV (RX2),21,22.49
[19-02-23].16:59:43,Salle a manger (RX3),24,24.65
[19-02-23].16:59:44,Salon (RX4),26,25.93
[19-02-23].16:59:44,Verriere (RX5),28,23.57
[19-02-23].16:59:45,Chambre Dome (RX6),24,23.8
[19-02-23].16:59:45,Chambre Jardin (RX7),22,23.03
[19-02-23].16:59:46,Salle de bain Dome (RX8),24,23.89
[19-02-23].16:59:46,Dressing Dome (RX9),24,25.87
[19-02-23].16:59:47,Salle de douche (RX10),20,24.6
[19-02-23].16:59:47,Couloir Chambre Dome (RX11),23,27.61
[19-02-23].16:59:48,Salon de Lecture (RX12),19,20.69
[19-02-23].16:59:48,Salle de bain Lecture (RX13),24.5,23.44
[19-02-23].16:59:49,Chambre Samuel (RX14),19,23.93
[19-02-23].16:59:49,Bureau Roia (RX15),22,23.79
[19-02-23].16:59:50,<EOL> (RX0),0,0
[19-02-23].17:59:42,Cuisine (RX1),24,24.77
[19-02-23].17:59:43,SalonTV (RX2),21,22.44
[19-02-23].17:59:43,Salle a manger (RX3),24,24.65
[19-02-23].17:59:44,Salon (RX4),26,25.94
[19-02-23].17:59:44,Verriere (RX5),28,23.2
[19-02-23].17:59:45,Chambre Dome (RX6),24,23.91
[19-02-23].17:59:45,Chambre Jardin (RX7),22,23.17
[19-02-23].17:59:46,Salle de bain Dome (RX8),24,23.97
[19-02-23].17:59:46,Dressing Dome (RX9),24,25.29
[19-02-23].17:59:47,Salle de douche (RX10),20,24.48
[19-02-23].17:59:47,Couloir Chambre Dome (RX11),23,26.14
[19-02-23].17:59:48,Salon de Lecture (RX12),19,21.23
[19-02-23].17:59:48,Salle de bain Lecture (RX13),24.5,23.43
[19-02-23].17:59:49,Chambre Samuel (RX14),19,23.9
[19-02-23].17:59:49,Bureau Roia (RX15),22,23.82
[19-02-23].17:59:50,<EOL> (RX0),0,0
[19-02-23].18:59:42,Cuisine (RX1),24,24.72
[19-02-23].18:59:43,SalonTV (RX2),21,22.38
[19-02-23].18:59:43,Salle a manger (RX3),24,24.53
[19-02-23].18:59:44,Salon (RX4),26,25.86
[19-02-23].18:59:44,Verriere (RX5),28,22.62
[19-02-23].18:59:45,Chambre Dome (RX6),24,23.85
[19-02-23].18:59:45,Chambre Jardin (RX7),22,23.16
[19-02-23].18:59:46,Salle de bain Dome (RX8),24,23.89
[19-02-23].18:59:46,Dressing Dome (RX9),24,24.65
[19-02-23].18:59:47,Salle de douche (RX10),20,23.51
[19-02-23].18:59:47,Couloir Chambre Dome (RX11),23,25.49
[19-02-23].18:59:48,Salon de Lecture (RX12),19,21.57
[19-02-23].18:59:48,Salle de bain Lecture (RX13),24.5,23.41
[19-02-23].18:59:49,Chambre Samuel (RX14),19,23.79
[19-02-23].18:59:49,Bureau Roia (RX15),22,23.83
[19-02-23].18:59:50,<EOL> (RX0),0,0
[19-02-23].19:59:42,Cuisine (RX1),24,24.65
[19-02-23].19:59:43,SalonTV (RX2),21,22.33
[19-02-23].19:59:43,Salle a manger (RX3),24,24.41
[19-02-23].19:59:44,Salon (RX4),26,25.76
[19-02-23].19:59:44,Verriere (RX5),28,22.23
[19-02-23].19:59:45,Chambre Dome (RX6),24,23.81
[19-02-23].19:59:45,Chambre Jardin (RX7),22,23.14
[19-02-23].19:59:46,Salle de bain Dome (RX8),24,23.81
[19-02-23].19:59:46,Dressing Dome (RX9),24,24.28
[19-02-23].19:59:47,Salle de douche (RX10),20,22.92
[19-02-23].19:59:47,Couloir Chambre Dome (RX11),23,25.2
[19-02-23].19:59:48,Salon de Lecture (RX12),19,21.54
[19-02-23].19:59:48,Salle de bain Lecture (RX13),24.5,23.38
[19-02-23].19:59:49,Chambre Samuel (RX14),19,23.64
[19-02-23].19:59:49,Bureau Roia (RX15),22,23.81
[19-02-23].19:59:50,<EOL> (RX0),0,0
[19-02-23].20:59:42,Cuisine (RX1),24,24.57
[19-02-23].20:59:43,SalonTV (RX2),21,22.3
[19-02-23].20:59:43,Salle a manger (RX3),24,24.32
[19-02-23].20:59:44,Salon (RX4),26,25.66
[19-02-23].20:59:44,Verriere (RX5),28,21.91
[19-02-23].20:59:45,Chambre Dome (RX6),24,23.75
[19-02-23].20:59:45,Chambre Jardin (RX7),22,23.11
[19-02-23].20:59:46,Salle de bain Dome (RX8),24,23.75
[19-02-23].20:59:46,Dressing Dome (RX9),24,24.06
[19-02-23].20:59:47,Salle de douche (RX10),20,22.53
[19-02-23].20:59:47,Couloir Chambre Dome (RX11),23,24.98
[19-02-23].20:59:48,Salon de Lecture (RX12),19,21.31
[19-02-23].20:59:48,Salle de bain Lecture (RX13),24.5,23.35
[19-02-23].20:59:49,Chambre Samuel (RX14),19,23.49
[19-02-23].20:59:49,Bureau Roia (RX15),22,23.77
[19-02-23].20:59:50,<EOL> (RX0),0,0
[19-02-23].21:59:42,Cuisine (RX1),24,24.52
[19-02-23].21:59:43,SalonTV (RX2),21,22.25
[19-02-23].21:59:43,Salle a manger (RX3),24,24.23
[19-02-23].21:59:44,Salon (RX4),26,25.55
[19-02-23].21:59:44,Verriere (RX5),28,21.68
[19-02-23].21:59:45,Chambre Dome (RX6),24,23.73
[19-02-23].21:59:45,Chambre Jardin (RX7),22,23.08
[19-02-23].21:59:46,Salle de bain Dome (RX8),24,23.75
[19-02-23].21:59:46,Dressing Dome (RX9),24,23.91
[19-02-23].21:59:47,Salle de douche (RX10),20,22.28
[19-02-23].21:59:47,Couloir Chambre Dome (RX11),23,24.77
[19-02-23].21:59:48,Salon de Lecture (RX12),19,20.98
[19-02-23].21:59:48,Salle de bain Lecture (RX13),24.5,23.32
[19-02-23].21:59:49,Chambre Samuel (RX14),19,23.37
[19-02-23].21:59:49,Bureau Roia (RX15),22,23.73
[19-02-23].21:59:50,<EOL> (RX0),0,0
[19-02-23].22:59:42,Cuisine (RX1),24,24.46
[19-02-23].22:59:43,SalonTV (RX2),21,22.22
[19-02-23].22:59:43,Salle a manger (RX3),24,24.14
[19-02-23].22:59:44,Salon (RX4),26,25.47
[19-02-23].22:59:44,Verriere (RX5),28,21.49
[19-02-23].22:59:45,Chambre Dome (RX6),24,23.74
[19-02-23].22:59:45,Chambre Jardin (RX7),22,23.09
[19-02-23].22:59:46,Salle de bain Dome (RX8),24,23.8
[19-02-23].22:59:46,Dressing Dome (RX9),24,23.86
[19-02-23].22:59:47,Salle de douche (RX10),20,21.89
[19-02-23].22:59:47,Couloir Chambre Dome (RX11),23,24.57
[19-02-23].22:59:48,Salon de Lecture (RX12),19,20.66
[19-02-23].22:59:48,Salle de bain Lecture (RX13),24.5,23.29
[19-02-23].22:59:49,Chambre Samuel (RX14),19,23.25
[19-02-23].22:59:49,Bureau Roia (RX15),22,23.69
[19-02-23].22:59:50,<EOL> (RX0),0,0
[19-02-23].23:59:42,Cuisine (RX1),24,24.39
[19-02-23].23:59:43,SalonTV (RX2),21,22.19
[19-02-23].23:59:43,Salle a manger (RX3),24,24.06
[19-02-23].23:59:44,Salon (RX4),26,25.38
[19-02-23].23:59:44,Verriere (RX5),28,21.3
[19-02-23].23:59:45,Chambre Dome (RX6),24,23.72
[19-02-23].23:59:45,Chambre Jardin (RX7),22,23.07
[19-02-23].23:59:46,Salle de bain Dome (RX8),24,23.81
[19-02-23].23:59:46,Dressing Dome (RX9),24,23.84
[19-02-23].23:59:47,Salle de douche (RX10),20,21.69
[19-02-23].23:59:47,Couloir Chambre Dome (RX11),23,24.41
[19-02-23].23:59:48,Salon de Lecture (RX12),19,20.29
[19-02-23].23:59:48,Salle de bain Lecture (RX13),24.5,23.26
[19-02-23].23:59:49,Chambre Samuel (RX14),19,23.15
[19-02-23].23:59:49,Bureau Roia (RX15),22,23.64
[19-02-23].23:59:50,<EOL> (RX0),0,0
