[17-02-23].00:59:39,Cuisine (RX1),24,24.24
[17-02-23].00:59:40,SalonTV (RX2),21,22.04
[17-02-23].00:59:40,Salle a manger (RX3),24,24.18
[17-02-23].00:59:41,Salon (RX4),26,25.28
[17-02-23].00:59:41,Verriere (RX5),28,22.14
[17-02-23].00:59:42,Chambre Dome (RX6),24,23.82
[17-02-23].00:59:42,Chambre Jardin (RX7),22,23.27
[17-02-23].00:59:43,Salle de bain Dome (RX8),24,24.03
[17-02-23].00:59:43,Dressing Dome (RX9),24,24.05
[17-02-23].00:59:44,Salle de douche (RX10),20,17.22
[17-02-23].00:59:44,Couloir Chambre Dome (RX11),23,23.78
[17-02-23].00:59:45,Salon de Lecture (RX12),19,20.52
[17-02-23].00:59:45,Salle de bain Lecture (RX13),24,23.53
[17-02-23].00:59:46,Chambre Samuel (RX14),19,21.06
[17-02-23].00:59:46,Bureau Roia (RX15),22,23.71
[17-02-23].00:59:47,<EOL> (RX0),0,0
[17-02-23].01:59:39,Cuisine (RX1),24,24.23
[17-02-23].01:59:40,SalonTV (RX2),21,21.98
[17-02-23].01:59:40,Salle a manger (RX3),24,24.23
[17-02-23].01:59:41,Salon (RX4),26,25.3
[17-02-23].01:59:41,Verriere (RX5),28,22.16
[17-02-23].01:59:42,Chambre Dome (RX6),24,23.99
[17-02-23].01:59:42,Chambre Jardin (RX7),22,23.36
[17-02-23].01:59:43,Salle de bain Dome (RX8),24,24.52
[17-02-23].01:59:43,Dressing Dome (RX9),24,24.35
[17-02-23].01:59:44,Salle de douche (RX10),20,17.25
[17-02-23].01:59:44,Couloir Chambre Dome (RX11),23,23.85
[17-02-23].01:59:45,Salon de Lecture (RX12),19,20.32
[17-02-23].01:59:45,Salle de bain Lecture (RX13),24,23.53
[17-02-23].01:59:46,Chambre Samuel (RX14),19,21.23
[17-02-23].01:59:46,Bureau Roia (RX15),22,23.7
[17-02-23].01:59:47,<EOL> (RX0),0,0
[17-02-23].02:59:39,Cuisine (RX1),24,24.21
[17-02-23].02:59:40,SalonTV (RX2),21,21.98
[17-02-23].02:59:40,Salle a manger (RX3),24,24.25
[17-02-23].02:59:41,Salon (RX4),26,25.33
[17-02-23].02:59:41,Verriere (RX5),28,22.16
[17-02-23].02:59:42,Chambre Dome (RX6),24,24.03
[17-02-23].02:59:42,Chambre Jardin (RX7),22,23.52
[17-02-23].02:59:43,Salle de bain Dome (RX8),24,24.38
[17-02-23].02:59:43,Dressing Dome (RX9),24,24.11
[17-02-23].02:59:44,Salle de douche (RX10),20,17.26
[17-02-23].02:59:44,Couloir Chambre Dome (RX11),23,24.03
[17-02-23].02:59:45,Salon de Lecture (RX12),19,20.14
[17-02-23].02:59:45,Salle de bain Lecture (RX13),24,23.53
[17-02-23].02:59:46,Chambre Samuel (RX14),19,21.45
[17-02-23].02:59:46,Bureau Roia (RX15),22,23.67
[17-02-23].02:59:47,<EOL> (RX0),0,0
[17-02-23].03:59:39,Cuisine (RX1),24,24.22
[17-02-23].03:59:40,SalonTV (RX2),21,21.93
[17-02-23].03:59:40,Salle a manger (RX3),24,24.25
[17-02-23].03:59:41,Salon (RX4),26,25.34
[17-02-23].03:59:41,Verriere (RX5),28,22.14
[17-02-23].03:59:42,Chambre Dome (RX6),24,23.93
[17-02-23].03:59:42,Chambre Jardin (RX7),22,23.63
[17-02-23].03:59:43,Salle de bain Dome (RX8),24,24.17
[17-02-23].03:59:43,Dressing Dome (RX9),24,23.93
[17-02-23].03:59:44,Salle de douche (RX10),20,16.93
