[24-02-23].00:59:46,Cuisine (RX1),21,22.16
[24-02-23].00:59:47,SalonTV (RX2),21,21.99
[24-02-23].00:59:47,Salle a manger (RX3),21,21.32
[24-02-23].00:59:48,Salon (RX4),21,21.61
[24-02-23].00:59:48,Verriere (RX5),21,18.36
[24-02-23].00:59:49,Chambre Dome (RX6),21,20.88
[24-02-23].00:59:49,Chambre Jardin (RX7),21,21.6
[24-02-23].00:59:50,Salle de bain Dome (RX8),21,21.37
[24-02-23].00:59:50,Dressing Dome (RX9),21,21.12
[24-02-23].00:59:51,Salle de douche (RX10),21,20.12
[24-02-23].00:59:51,Couloir Chambre Dome (RX11),21,21.61
[24-02-23].00:59:52,Salon de Lecture (RX12),21,20.73
[24-02-23].00:59:52,Salle de bain Lecture (RX13),20.5,25.05
[24-02-23].00:59:53,Chambre Samuel (RX14),21,21.77
[24-02-23].00:59:53,Bureau Roia (RX15),21,22.65
[24-02-23].00:59:54,<EOL> (RX0),0,0
[24-02-23].01:59:46,Cuisine (RX1),21,22.12
[24-02-23].01:59:47,SalonTV (RX2),21,21.96
[24-02-23].01:59:47,Salle a manger (RX3),21,21.28
[24-02-23].01:59:48,Salon (RX4),21,21.55
[24-02-23].01:59:48,Verriere (RX5),21,18.24
[24-02-23].01:59:49,Chambre Dome (RX6),21,20.83
[24-02-23].01:59:49,Chambre Jardin (RX7),21,21.57
[24-02-23].01:59:50,Salle de bain Dome (RX8),21,21.37
[24-02-23].01:59:50,Dressing Dome (RX9),21,21.09
[24-02-23].01:59:51,Salle de douche (RX10),21,20.08
[24-02-23].01:59:51,Couloir Chambre Dome (RX11),21,21.57
[24-02-23].01:59:52,Salon de Lecture (RX12),21,20.7
[24-02-23].01:59:52,Salle de bain Lecture (RX13),20.5,25.1
[24-02-23].01:59:53,Chambre Samuel (RX14),21,21.71
[24-02-23].01:59:53,Bureau Roia (RX15),21,22.62
[24-02-23].01:59:54,<EOL> (RX0),0,0
[24-02-23].02:59:46,Cuisine (RX1),21,22.08
[24-02-23].02:59:47,SalonTV (RX2),21,21.93
[24-02-23].02:59:47,Salle a manger (RX3),21,21.2
[24-02-23].02:59:48,Salon (RX4),21,21.48
[24-02-23].02:59:48,Verriere (RX5),21,17.93
[24-02-23].02:59:49,Chambre Dome (RX6),21,20.47
[24-02-23].02:59:49,Chambre Jardin (RX7),21,21.54
[24-02-23].02:59:50,Salle de bain Dome (RX8),21,21.27
[24-02-23].02:59:50,Dressing Dome (RX9),21,21.02
[24-02-23].02:59:51,Salle de douche (RX10),21,19.98
[24-02-23].02:59:51,Couloir Chambre Dome (RX11),21,21.54
[24-02-23].02:59:52,Salon de Lecture (RX12),21,20.69
[24-02-23].02:59:52,Salle de bain Lecture (RX13),20.5,25.13
[24-02-23].02:59:53,Chambre Samuel (RX14),21,21.62
[24-02-23].02:59:53,Bureau Roia (RX15),21,22.56
[24-02-23].02:59:54,<EOL> (RX0),0,0
[24-02-23].03:59:46,Cuisine (RX1),21,22.04
[24-02-23].03:59:47,SalonTV (RX2),21,21.9
[24-02-23].03:59:47,Salle a manger (RX3),21,21.15
[24-02-23].03:59:48,Salon (RX4),21,21.41
[24-02-23].03:59:48,Verriere (RX5),21,17.75
[24-02-23].03:59:49,Chambre Dome (RX6),21,20.36
[24-02-23].03:59:49,Chambre Jardin (RX7),21,21.52
[24-02-23].03:59:50,Salle de bain Dome (RX8),21,21.17
[24-02-23].03:59:50,Dressing Dome (RX9),21,20.96
[24-02-23].03:59:51,Salle de douche (RX10),21,19.97
[24-02-23].03:59:51,Couloir Chambre Dome (RX11),21,21.48
[24-02-23].03:59:52,Salon de Lecture (RX12),21,20.72
[24-02-23].03:59:52,Salle de bain Lecture (RX13),20.5,25.16
[24-02-23].03:59:53,Chambre Samuel (RX14),21,21.55
[24-02-23].03:59:53,Bureau Roia (RX15),21,22.52
[24-02-23].03:59:54,<EOL> (RX0),0,0
[24-02-23].04:59:46,Cuisine (RX1),21,22.01
[24-02-23].04:59:47,SalonTV (RX2),21,21.86
[24-02-23].04:59:47,Salle a manger (RX3),21,21.1
[24-02-23].04:59:48,Salon (RX4),21,21.36
[24-02-23].04:59:48,Verriere (RX5),21,17.69
[24-02-23].04:59:49,Chambre Dome (RX6),21,20.33
[24-02-23].04:59:49,Chambre Jardin (RX7),21,21.49
[24-02-23].04:59:50,Salle de bain Dome (RX8),21,21.07
[24-02-23].04:59:50,Dressing Dome (RX9),21,20.92
[24-02-23].04:59:51,Salle de douche (RX10),21,19.74
[24-02-23].04:59:51,Couloir Chambre Dome (RX11),21,21.44
[24-02-23].04:59:52,Salon de Lecture (RX12),21,20.65
[24-02-23].04:59:52,Salle de bain Lecture (RX13),20.5,25.21
[24-02-23].04:59:53,Chambre Samuel (RX14),21,21.51
[24-02-23].04:59:53,Bureau Roia (RX15),21,22.49
[24-02-23].04:59:54,<EOL> (RX0),0,0
[24-02-23].05:59:46,Cuisine (RX1),21,21.95
[24-02-23].05:59:47,SalonTV (RX2),21,21.83
[24-02-23].05:59:47,Salle a manger (RX3),21,21.07
[24-02-23].05:59:48,Salon (RX4),21,21.34
[24-02-23].05:59:48,Verriere (RX5),21,17.75
[24-02-23].05:59:49,Chambre Dome (RX6),21,20.62
[24-02-23].05:59:49,Chambre Jardin (RX7),21,21.46
[24-02-23].05:59:50,Salle de bain Dome (RX8),21,21.06
[24-02-23].05:59:50,Dressing Dome (RX9),21,21
[24-02-23].05:59:51,Salle de douche (RX10),21,19.74
[24-02-23].05:59:51,Couloir Chambre Dome (RX11),21,21.39
[24-02-23].05:59:52,Salon de Lecture (RX12),21,20.53
[24-02-23].05:59:52,Salle de bain Lecture (RX13),20.5,25.29
[24-02-23].05:59:53,Chambre Samuel (RX14),21,21.48
[24-02-23].05:59:53,Bureau Roia (RX15),21,22.51
[24-02-23].05:59:54,<EOL> (RX0),0,0
