[21-02-23].00:59:43,Cuisine (RX1),21,23.13
[21-02-23].00:59:44,SalonTV (RX2),21,22.38
[21-02-23].00:59:44,Salle a manger (RX3),21,22.35
[21-02-23].00:59:45,Salon (RX4),21,22.77
[21-02-23].00:59:45,Verriere (RX5),21,18.94
[21-02-23].00:59:46,Chambre Dome (RX6),21,20.91
[21-02-23].00:59:46,Chambre Jardin (RX7),21,21.75
[21-02-23].00:59:47,Salle de bain Dome (RX8),21,21.15
[21-02-23].00:59:47,Dressing Dome (RX9),21,21.82
[21-02-23].00:59:48,Salle de douche (RX10),21,21.85
[21-02-23].00:59:48,Couloir Chambre Dome (RX11),23,22.65
[21-02-23].00:59:49,Salon de Lecture (RX12),21,21.57
[21-02-23].00:59:49,Salle de bain Lecture (RX13),24.5,23.45
[21-02-23].00:59:50,Chambre Samuel (RX14),19,22.89
[21-02-23].00:59:50,Bureau Roia (RX15),21,23.29
[21-02-23].00:59:51,<EOL> (RX0),0,0
[21-02-23].01:59:43,Cuisine (RX1),21,23.06
[21-02-23].01:59:44,SalonTV (RX2),21,22.33
[21-02-23].01:59:44,Salle a manger (RX3),21,22.25
[21-02-23].01:59:45,Salon (RX4),21,22.66
[21-02-23].01:59:45,Verriere (RX5),21,18.74
[21-02-23].01:59:46,Chambre Dome (RX6),21,20.92
[21-02-23].01:59:46,Chambre Jardin (RX7),21,21.69
[21-02-23].01:59:47,Salle de bain Dome (RX8),21,21.06
[21-02-23].01:59:47,Dressing Dome (RX9),21,21.71
[21-02-23].01:59:48,Salle de douche (RX10),21,21.54
[21-02-23].01:59:48,Couloir Chambre Dome (RX11),23,22.56
[21-02-23].01:59:49,Salon de Lecture (RX12),21,21.06
[21-02-23].01:59:49,Salle de bain Lecture (RX13),24.5,23.37
[21-02-23].01:59:50,Chambre Samuel (RX14),19,22.75
[21-02-23].01:59:50,Bureau Roia (RX15),21,23.25
[21-02-23].01:59:51,<EOL> (RX0),0,0
[21-02-23].02:59:43,Cuisine (RX1),21,22.96
[21-02-23].02:59:44,SalonTV (RX2),21,22.27
[21-02-23].02:59:44,Salle a manger (RX3),21,22.15
[21-02-23].02:59:45,Salon (RX4),21,22.54
[21-02-23].02:59:45,Verriere (RX5),21,18.57
[21-02-23].02:59:46,Chambre Dome (RX6),21,20.82
[21-02-23].02:59:46,Chambre Jardin (RX7),21,21.62
[21-02-23].02:59:47,Salle de bain Dome (RX8),21,20.99
[21-02-23].02:59:47,Dressing Dome (RX9),21,21.55
[21-02-23].02:59:48,Salle de douche (RX10),21,21.29
[21-02-23].02:59:48,Couloir Chambre Dome (RX11),23,22.45
[21-02-23].02:59:49,Salon de Lecture (RX12),21,20.52
[21-02-23].02:59:49,Salle de bain Lecture (RX13),24.5,23.44
[21-02-23].02:59:50,Chambre Samuel (RX14),19,22.6
[21-02-23].02:59:50,Bureau Roia (RX15),21,23.2
[21-02-23].02:59:51,<EOL> (RX0),0,0
[21-02-23].03:59:43,Cuisine (RX1),21,22.9
[21-02-23].03:59:44,SalonTV (RX2),21,22.23
[21-02-23].03:59:44,Salle a manger (RX3),21,22.05
[21-02-23].03:59:45,Salon (RX4),21,22.43
[21-02-23].03:59:45,Verriere (RX5),21,18.43
[21-02-23].03:59:46,Chambre Dome (RX6),21,20.88
[21-02-23].03:59:46,Chambre Jardin (RX7),21,21.56
[21-02-23].03:59:47,Salle de bain Dome (RX8),21,20.99
