[14-02-23].00:59:37,Cuisine (RX1),24,23.47
[14-02-23].00:59:38,SalonTV (RX2),21,21.32
[14-02-23].00:59:38,Salle a manger (RX3),24,22.68
[14-02-23].00:59:39,Salon (RX4),28,23.06
[14-02-23].00:59:39,Verriere (RX5),28,19.88
[14-02-23].00:59:40,Chambre Dome (RX6),23,23.47
[14-02-23].00:59:40,Chambre Jardin (RX7),22,22.54
[14-02-23].00:59:41,Salle de bain Dome (RX8),24,23.7
[14-02-23].00:59:41,Dressing Dome (RX9),24,23.5
[14-02-23].00:59:42,Salle de douche (RX10),20,19.24
[14-02-23].00:59:42,Couloir Chambre Dome (RX11),23,22.54
[14-02-23].00:59:43,Salon de Lecture (RX12),19,22.32
[14-02-23].00:59:43,Salle de bain Lecture (RX13),24,24.1
[14-02-23].00:59:44,Chambre Samuel (RX14),19,23.8
[14-02-23].00:59:44,Bureau Roia (RX15),22,24.09
[14-02-23].00:59:45,<EOL> (RX0),0,0
[14-02-23].01:59:37,Cuisine (RX1),24,23.46
[14-02-23].01:59:37,SalonTV (RX2),21,21.29
[14-02-23].01:59:38,Salle a manger (RX3),24,22.78
[14-02-23].01:59:38,Salon (RX4),28,23.37
[14-02-23].01:59:39,Verriere (RX5),28,19.76
[14-02-23].01:59:39,Chambre Dome (RX6),25,22.88
[14-02-23].01:59:40,Chambre Jardin (RX7),22,22.63
[14-02-23].01:59:40,Salle de bain Dome (RX8),24,24.32
[14-02-23].01:59:41,Dressing Dome (RX9),24,23.96
[14-02-23].01:59:41,Salle de douche (RX10),20,19.6
[14-02-23].01:59:42,Couloir Chambre Dome (RX11),23,23.04
[14-02-23].01:59:42,Salon de Lecture (RX12),19,21.65
[14-02-23].01:59:43,Salle de bain Lecture (RX13),24,24.07
[14-02-23].01:59:43,Chambre Samuel (RX14),19,23.6
[14-02-23].01:59:44,Bureau Roia (RX15),22,23.96
[14-02-23].01:59:44,<EOL> (RX0),0,0
[14-02-23].02:59:37,Cuisine (RX1),24,23.48
[14-02-23].02:59:37,SalonTV (RX2),21,21.26
[14-02-23].02:59:38,Salle a manger (RX3),24,22.82
[14-02-23].02:59:38,Salon (RX4),28,23.55
[14-02-23].02:59:39,Verriere (RX5),28,19.64
[14-02-23].02:59:39,Chambre Dome (RX6),25,23.21
[14-02-23].02:59:40,Chambre Jardin (RX7),22,22.57
[14-02-23].02:59:40,Salle de bain Dome (RX8),24,23.69
[14-02-23].02:59:41,Dressing Dome (RX9),24,23.4
[14-02-23].02:59:41,Salle de douche (RX10),20,19.51
[14-02-23].02:59:42,Couloir Chambre Dome (RX11),23,22.54
[14-02-23].02:59:42,Salon de Lecture (RX12),19,21.13
[14-02-23].02:59:43,Salle de bain Lecture (RX13),24,24.04
[14-02-23].02:59:43,Chambre Samuel (RX14),19,23.52
[14-02-23].02:59:44,Bureau Roia (RX15),22,23.8
[14-02-23].02:59:44,<EOL> (RX0),0,0
[14-02-23].03:59:37,Cuisine (RX1),24,23.45
[14-02-23].03:59:37,SalonTV (RX2),21,21.21
[14-02-23].03:59:38,Salle a manger (RX3),24,22.85
[14-02-23].03:59:38,Salon (RX4),28,23.65
[14-02-23].03:59:39,Verriere (RX5),28,19.54
[14-02-23].03:59:39,Chambre Dome (RX6),25,23.25
[14-02-23].03:59:40,Chambre Jardin (RX7),22,22.6
[14-02-23].03:59:40,Salle de bain Dome (RX8),24,23.62
[14-02-23].03:59:41,Dressing Dome (RX9),24,23.37
[14-02-23].03:59:41,Salle de douche (RX10),20,18.92
[14-02-23].03:59:42,Couloir Chambre Dome (RX11),23,22.64
[14-02-23].03:59:42,Salon de Lecture (RX12),19,20.64
[14-02-23].03:59:43,Salle de bain Lecture (RX13),24,23.99
[14-02-23].03:59:43,Chambre Samuel (RX14),19,23.36
[14-02-23].03:59:44,Bureau Roia (RX15),22,23.72
[14-02-23].03:59:44,<EOL> (RX0),0,0
[14-02-23].04:59:38,Cuisine (RX1),24,23.42
[14-02-23].04:59:38,SalonTV (RX2),21,21.17
[14-02-23].04:59:39,Salle a manger (RX3),24,22.85
[14-02-23].04:59:39,Salon (RX4),28,23.7
[14-02-23].04:59:40,Verriere (RX5),28,19.44
[14-02-23].04:59:40,Chambre Dome (RX6),25,23.29
[14-02-23].04:59:41,Chambre Jardin (RX7),22,22.74
[14-02-23].04:59:41,Salle de bain Dome (RX8),24,23.62
[14-02-23].04:59:42,Dressing Dome (RX9),24,23.33
[14-02-23].04:59:42,Salle de douche (RX10),20,19
[14-02-23].04:59:43,Couloir Chambre Dome (RX11),23,22.72
[14-02-23].04:59:43,Salon de Lecture (RX12),19,20.17
[14-02-23].04:59:44,Salle de bain Lecture (RX13),24,23.92
[14-02-23].04:59:44,Chambre Samuel (RX14),19,23.25
[14-02-23].04:59:45,Bureau Roia (RX15),22,23.65
[14-02-23].04:59:45,<EOL> (RX0),0,0
[14-02-23].05:59:38,Cuisine (RX1),24,23.45
[14-02-23].05:59:38,SalonTV (RX2),21,21.08
[14-02-23].05:59:39,Salle a manger (RX3),24,22.88
[14-02-23].05:59:39,Salon (RX4),28,23.77
[14-02-23].05:59:40,Verriere (RX5),28,19.4
[14-02-23].05:59:40,Chambre Dome (RX6),25,23.3
[14-02-23].05:59:41,Chambre Jardin (RX7),22,22.71
[14-02-23].05:59:41,Salle de bain Dome (RX8),24,23.69
[14-02-23].05:59:42,Dressing Dome (RX9),24,23.32
[14-02-23].05:59:42,Salle de douche (RX10),20,19.67
[14-02-23].05:59:43,Couloir Chambre Dome (RX11),23,22.76
[14-02-23].05:59:43,Salon de Lecture (RX12),19,19.78
[14-02-23].05:59:44,Salle de bain Lecture (RX13),24,23.84
[14-02-23].05:59:44,Chambre Samuel (RX14),19,23.15
[14-02-23].05:59:45,Bureau Roia (RX15),22,23.55
[14-02-23].05:59:45,<EOL> (RX0),0,0
[14-02-23].06:59:38,Cuisine (RX1),24,23.44
[14-02-23].06:59:38,SalonTV (RX2),21,21.03
[14-02-23].06:59:39,Salle a manger (RX3),24,22.93
[14-02-23].06:59:39,Salon (RX4),28,23.82
[14-02-23].06:59:40,Verriere (RX5),28,19.42
[14-02-23].06:59:40,Chambre Dome (RX6),25,23.42
[14-02-23].06:59:41,Chambre Jardin (RX7),22,22.62
[14-02-23].06:59:41,Salle de bain Dome (RX8),24,23.77
[14-02-23].06:59:42,Dressing Dome (RX9),24,23.33
[14-02-23].06:59:42,Salle de douche (RX10),20,19.24
[14-02-23].06:59:43,Couloir Chambre Dome (RX11),23,22.9
[14-02-23].06:59:43,Salon de Lecture (RX12),19,19.35
[14-02-23].06:59:44,Salle de bain Lecture (RX13),24,23.76
[14-02-23].06:59:44,Chambre Samuel (RX14),19,23.16
[14-02-23].06:59:45,Bureau Roia (RX15),22,23.47
[14-02-23].06:59:45,<EOL> (RX0),0,0
[14-02-23].07:59:38,Cuisine (RX1),24,23.46
[14-02-23].07:59:38,SalonTV (RX2),21,20.98
[14-02-23].07:59:39,Salle a manger (RX3),24,22.95
[14-02-23].07:59:39,Salon (RX4),28,23.85
[14-02-23].07:59:40,Verriere (RX5),28,19.38
[14-02-23].07:59:40,Chambre Dome (RX6),25,23.39
[14-02-23].07:59:41,Chambre Jardin (RX7),22,22.45
[14-02-23].07:59:41,Salle de bain Dome (RX8),24,23.86
[14-02-23].07:59:42,Dressing Dome (RX9),24,23.36
[14-02-23].07:59:42,Salle de douche (RX10),20,19.01
[14-02-23].07:59:43,Couloir Chambre Dome (RX11),23,22.93
[14-02-23].07:59:43,Salon de Lecture (RX12),19,18.87
[14-02-23].07:59:44,Salle de bain Lecture (RX13),24,23.68
[14-02-23].07:59:44,Chambre Samuel (RX14),19,23.09
[14-02-23].07:59:45,Bureau Roia (RX15),22,23.39
[14-02-23].07:59:45,<EOL> (RX0),0,0
[14-02-23].08:59:38,Cuisine (RX1),24,23.47
[14-02-23].08:59:38,SalonTV (RX2),21,20.95
[14-02-23].08:59:39,Salle a manger (RX3),24,22.99
[14-02-23].08:59:39,Salon (RX4),28,23.89
[14-02-23].08:59:40,Verriere (RX5),28,19.62
[14-02-23].08:59:40,Chambre Dome (RX6),25,23.4
[14-02-23].08:59:41,Chambre Jardin (RX7),22,22.37
[14-02-23].08:59:41,Salle de bain Dome (RX8),24,23.98
[14-02-23].08:59:42,Dressing Dome (RX9),24,23.42
[14-02-23].08:59:42,Salle de douche (RX10),20,18.89
[14-02-23].08:59:43,Couloir Chambre Dome (RX11),23,22.97
[14-02-23].08:59:43,Salon de Lecture (RX12),19,18.42
[14-02-23].08:59:44,Salle de bain Lecture (RX13),24,23.66
[14-02-23].08:59:44,Chambre Samuel (RX14),19,23.06
[14-02-23].08:59:45,Bureau Roia (RX15),22,23.42
[14-02-23].08:59:45,<EOL> (RX0),0,0
[14-02-23].09:59:37,Cuisine (RX1),24,21.37
[14-02-23].09:59:38,SalonTV (RX2),21,20.69
[14-02-23].09:59:38,Salle a manger (RX3),24,22.62
[14-02-23].09:59:39,Salon (RX4),28,23.7
[14-02-23].09:59:39,Verriere (RX5),28,20.34
[14-02-23].09:59:40,Chambre Dome (RX6),25,23.84
[14-02-23].09:59:40,Chambre Jardin (RX7),22,22.35
[14-02-23].09:59:41,Salle de bain Dome (RX8),24,24.33
[14-02-23].09:59:41,Dressing Dome (RX9),24,23.73
[14-02-23].09:59:42,Salle de douche (RX10),20,18.86
[14-02-23].09:59:42,Couloir Chambre Dome (RX11),23,23.18
