[25-02-23].00:59:47,Cuisine (RX1),21,21.64
[25-02-23].00:59:48,SalonTV (RX2),21,21.43
[25-02-23].00:59:48,Salle a manger (RX3),21,20.86
[25-02-23].00:59:49,Salon (RX4),21,21.01
[25-02-23].00:59:49,Verriere (RX5),21,17.15
[25-02-23].00:59:50,Chambre Dome (RX6),21,19.37
[25-02-23].00:59:50,Chambre Jardin (RX7),21,20.89
[25-02-23].00:59:51,Salle de bain Dome (RX8),21,21.04
[25-02-23].00:59:51,Dressing Dome (RX9),21,21.23
[25-02-23].00:59:52,Salle de douche (RX10),21,21.42
[25-02-23].00:59:52,Couloir Chambre Dome (RX11),21,20.87
[25-02-23].00:59:53,Salon de Lecture (RX12),21,20.64
[25-02-23].00:59:53,Salle de bain Lecture (RX13),20.5,23.24
[25-02-23].00:59:54,Chambre Samuel (RX14),21,21.3
[25-02-23].00:59:54,Bureau Roia (RX15),21,21.99
[25-02-23].00:59:55,<EOL> (RX0),0,0
[25-02-23].01:59:47,Cuisine (RX1),21,21.62
[25-02-23].01:59:48,SalonTV (RX2),21,21.41
[25-02-23].01:59:48,Salle a manger (RX3),21,20.84
[25-02-23].01:59:49,Salon (RX4),21,21.02
[25-02-23].01:59:49,Verriere (RX5),21,17.02
[25-02-23].01:59:50,Chambre Dome (RX6),21,19.13
[25-02-23].01:59:50,Chambre Jardin (RX7),21,20.95
[25-02-23].01:59:51,Salle de bain Dome (RX8),21,20.97
[25-02-23].01:59:51,Dressing Dome (RX9),21,21.12
[25-02-23].01:59:52,Salle de douche (RX10),21,21.17
[25-02-23].01:59:52,Couloir Chambre Dome (RX11),21,20.82
[25-02-23].01:59:53,Salon de Lecture (RX12),21,20.4
[25-02-23].01:59:53,Salle de bain Lecture (RX13),20.5,23.4
[25-02-23].01:59:54,Chambre Samuel (RX14),21,21.19
[25-02-23].01:59:54,Bureau Roia (RX15),21,21.95
[25-02-23].01:59:55,<EOL> (RX0),0,0
[25-02-23].02:59:47,Cuisine (RX1),21,21.62
[25-02-23].02:59:48,SalonTV (RX2),21,21.39
[25-02-23].02:59:48,Salle a manger (RX3),21,20.88
[25-02-23].02:59:49,Salon (RX4),21,21.19
[25-02-23].02:59:49,Verriere (RX5),21,17
[25-02-23].02:59:50,Chambre Dome (RX6),21,19.03
[25-02-23].02:59:50,Chambre Jardin (RX7),21,21.02
[25-02-23].02:59:51,Salle de bain Dome (RX8),21,20.85
[25-02-23].02:59:51,Dressing Dome (RX9),21,21
[25-02-23].02:59:52,Salle de douche (RX10),21,20.96
