[13-02-23].16:59:38,Cuisine (RX1),24,22.9
[13-02-23].16:59:38,SalonTV (RX2),21,22.03
[13-02-23].16:59:39,Salle a manger (RX3),24,22.27
[13-02-23].16:59:39,Salon (RX4),28,22.92
[13-02-23].16:59:40,Verriere (RX5),28,21.09
[13-02-23].16:59:40,Chambre Dome (RX6),23,24.59
[13-02-23].16:59:41,Chambre Jardin (RX7),22,22.65
[13-02-23].16:59:41,Salle de bain Dome (RX8),24,24.88
[13-02-23].16:59:42,Dressing Dome (RX9),24,27.01
[13-02-23].16:59:42,Salle de douche (RX10),20,23.08
[13-02-23].16:59:43,Couloir Chambre Dome (RX11),23,27.38
[13-02-23].16:59:43,Salon de Lecture (RX12),19,22.91
[13-02-23].16:59:44,Salle de bain Lecture (RX13),24,24.33
[13-02-23].16:59:44,Chambre Samuel (RX14),19,26.12
[13-02-23].16:59:45,Bureau Roia (RX15),22,23.97
[13-02-23].16:59:45,<EOL> (RX0),0,0
[13-02-23].17:59:37,Cuisine (RX1),24,23.26
[13-02-23].17:59:38,SalonTV (RX2),21,22.05
[13-02-23].17:59:38,Salle a manger (RX3),24,22.44
[13-02-23].17:59:39,Salon (RX4),28,23.19
[13-02-23].17:59:39,Verriere (RX5),28,21.04
[13-02-23].17:59:40,Chambre Dome (RX6),23,24.21
[13-02-23].17:59:40,Chambre Jardin (RX7),22,22.63
[13-02-23].17:59:41,Salle de bain Dome (RX8),24,24.8
[13-02-23].17:59:41,Dressing Dome (RX9),24,26.06
[13-02-23].17:59:42,Salle de douche (RX10),20,22.94
[13-02-23].17:59:42,Couloir Chambre Dome (RX11),23,24.26
[13-02-23].17:59:43,Salon de Lecture (RX12),19,23.48
[13-02-23].17:59:43,Salle de bain Lecture (RX13),24,24.3
[13-02-23].17:59:44,Chambre Samuel (RX14),19,25.44
[13-02-23].17:59:44,Bureau Roia (RX15),22,23.94
[13-02-23].17:59:45,<EOL> (RX0),0,0
[13-02-23].18:59:37,Cuisine (RX1),24,22.69
[13-02-23].18:59:38,SalonTV (RX2),21,21.86
[13-02-23].18:59:38,Salle a manger (RX3),24,22.44
[13-02-23].18:59:39,Salon (RX4),28,23.18
[13-02-23].18:59:39,Verriere (RX5),28,20.71
[13-02-23].18:59:40,Chambre Dome (RX6),23,23.94
[13-02-23].18:59:40,Chambre Jardin (RX7),22,22.58
[13-02-23].18:59:41,Salle de bain Dome (RX8),24,24.57
[13-02-23].18:59:41,Dressing Dome (RX9),24,25.23
[13-02-23].18:59:42,Salle de douche (RX10),20,21.29
[13-02-23].18:59:42,Couloir Chambre Dome (RX11),23,23.5
[13-02-23].18:59:43,Salon de Lecture (RX12),19,23.64
[13-02-23].18:59:43,Salle de bain Lecture (RX13),24,24.24
[13-02-23].18:59:44,Chambre Samuel (RX14),19,24.68
[13-02-23].18:59:44,Bureau Roia (RX15),22,23.88
[13-02-23].18:59:45,<EOL> (RX0),0,0
[13-02-23].19:59:37,Cuisine (RX1),24,22.2
[13-02-23].19:59:38,SalonTV (RX2),21,21.77
[13-02-23].19:59:38,Salle a manger (RX3),24,22.54
[13-02-23].19:59:39,Salon (RX4),28,23.26
[13-02-23].19:59:39,Verriere (RX5),28,20.45
[13-02-23].19:59:40,Chambre Dome (RX6),23,23.8
[13-02-23].19:59:40,Chambre Jardin (RX7),22,22.53
[13-02-23].19:59:41,Salle de bain Dome (RX8),24,24.27
[13-02-23].19:59:41,Dressing Dome (RX9),24,24.48
[13-02-23].19:59:42,Salle de douche (RX10),20,21.3
[13-02-23].19:59:42,Couloir Chambre Dome (RX11),23,23.24
[13-02-23].19:59:43,Salon de Lecture (RX12),19,23.86
[13-02-23].19:59:43,Salle de bain Lecture (RX13),24,24.19
[13-02-23].19:59:44,Chambre Samuel (RX14),19,24.41
[13-02-23].19:59:44,Bureau Roia (RX15),22,23.96
[13-02-23].19:59:45,<EOL> (RX0),0,0
[13-02-23].20:59:37,Cuisine (RX1),24,23.44
[13-02-23].20:59:38,SalonTV (RX2),21,21.7
[13-02-23].20:59:38,Salle a manger (RX3),24,22.6
[13-02-23].20:59:39,Salon (RX4),28,23.19
[13-02-23].20:59:39,Verriere (RX5),28,20.27
[13-02-23].20:59:40,Chambre Dome (RX6),23,23.61
[13-02-23].20:59:40,Chambre Jardin (RX7),22,22.48
[13-02-23].20:59:41,Salle de bain Dome (RX8),24,23.98
[13-02-23].20:59:41,Dressing Dome (RX9),24,24.01
[13-02-23].20:59:42,Salle de douche (RX10),20,20.66
[13-02-23].20:59:42,Couloir Chambre Dome (RX11),23,23.06
[13-02-23].20:59:43,Salon de Lecture (RX12),19,23.88
[13-02-23].20:59:43,Salle de bain Lecture (RX13),24,24.16
[13-02-23].20:59:44,Chambre Samuel (RX14),19,23.97
[13-02-23].20:59:44,Bureau Roia (RX15),22,24.03
[13-02-23].20:59:45,<EOL> (RX0),0,0
[13-02-23].21:59:37,Cuisine (RX1),24,23.49
[13-02-23].21:59:38,SalonTV (RX2),21,21.59
[13-02-23].21:59:38,Salle a manger (RX3),24,22.77
[13-02-23].21:59:39,Salon (RX4),28,23.19
[13-02-23].21:59:39,Verriere (RX5),28,20.23
[13-02-23].21:59:40,Chambre Dome (RX6),23,23.58
[13-02-23].21:59:40,Chambre Jardin (RX7),22,22.49
[13-02-23].21:59:41,Salle de bain Dome (RX8),24,23.81
[13-02-23].21:59:41,Dressing Dome (RX9),24,23.76
[13-02-23].21:59:42,Salle de douche (RX10),20,20.15
[13-02-23].21:59:42,Couloir Chambre Dome (RX11),23,22.92
[13-02-23].21:59:43,Salon de Lecture (RX12),19,23.55
[13-02-23].21:59:43,Salle de bain Lecture (RX13),24,24.14
[13-02-23].21:59:44,Chambre Samuel (RX14),19,24.04
[13-02-23].21:59:44,Bureau Roia (RX15),22,24.05
[13-02-23].21:59:45,<EOL> (RX0),0,0
[13-02-23].22:59:37,Cuisine (RX1),24,23.57
[13-02-23].22:59:38,SalonTV (RX2),21,21.44
[13-02-23].22:59:38,Salle a manger (RX3),24,22.78
[13-02-23].22:59:39,Salon (RX4),28,23.21
[13-02-23].22:59:39,Verriere (RX5),28,20.17
[13-02-23].22:59:40,Chambre Dome (RX6),23,23.59
[13-02-23].22:59:40,Chambre Jardin (RX7),22,22.44
[13-02-23].22:59:41,Salle de bain Dome (RX8),24,23.77
[13-02-23].22:59:41,Dressing Dome (RX9),24,23.65
[13-02-23].22:59:42,Salle de douche (RX10),20,19.27
[13-02-23].22:59:42,Couloir Chambre Dome (RX11),23,22.84
[13-02-23].22:59:43,Salon de Lecture (RX12),19,23.18
[13-02-23].22:59:43,Salle de bain Lecture (RX13),24,24.12
[13-02-23].22:59:44,Chambre Samuel (RX14),19,24.1
[13-02-23].22:59:44,Bureau Roia (RX15),22,24.08
[13-02-23].22:59:45,<EOL> (RX0),0,0
[13-02-23].23:59:37,Cuisine (RX1),24,23.74
[13-02-23].23:59:38,SalonTV (RX2),21,21.36
[13-02-23].23:59:38,Salle a manger (RX3),24,22.69
[13-02-23].23:59:39,Salon (RX4),28,23.12
[13-02-23].23:59:39,Verriere (RX5),28,19.99
[13-02-23].23:59:40,Chambre Dome (RX6),23,23.49
[13-02-23].23:59:40,Chambre Jardin (RX7),22,22.39
[13-02-23].23:59:41,Salle de bain Dome (RX8),24,23.73
[13-02-23].23:59:41,Dressing Dome (RX9),24,23.56
[13-02-23].23:59:42,Salle de douche (RX10),20,19.63
[13-02-23].23:59:42,Couloir Chambre Dome (RX11),23,22.67
[13-02-23].23:59:43,Salon de Lecture (RX12),19,22.69
[13-02-23].23:59:43,Salle de bain Lecture (RX13),24,24.11
[13-02-23].23:59:44,Chambre Samuel (RX14),19,23.97
[13-02-23].23:59:44,Bureau Roia (RX15),22,24.08
[13-02-23].23:59:45,<EOL> (RX0),0,0
