[13-02-23].16:59:38,Cuisine (RX1),24,22.9
[13-02-23].16:59:38,SalonTV (RX2),21,22.03
[13-02-23].16:59:39,Salle a manger (RX3),24,22.27
[13-02-23].16:59:39,Salon (RX4),28,22.92
[13-02-23].16:59:40,Verriere (RX5),28,21.09
[13-02-23].16:59:40,Chambre Dome (RX6),23,24.59
[13-02-23].16:59:41,Chambre Jardin (RX7),22,22.65
[13-02-23].16:59:41,Salle de bain Dome (RX8),24,24.88
[13-02-23].16:59:42,Dressing Dome (RX9),24,27.01
[13-02-23].16:59:42,Salle de douche (RX10),20,23.08
[13-02-23].16:59:43,Couloir Chambre Dome (RX11),23,27.38
[13-02-23].16:59:43,Salon de Lecture (RX12),19,22.91
[13-02-23].16:59:44,Salle de bain Lecture (RX13),24,24.33
[13-02-23].16:59:44,Chambre Samuel (RX14),19,26.12
[13-02-23].16:59:45,Bureau Roia (RX15),22,23.97
[13-02-23].16:59:45,<EOL> (RX0),0,0
